0,20
0,60
0,67
0,72
0,73
0,76
0,89
0,94
0,97
0,99
1,31
1,61
1,75
1,80
1,89
1,94
1,96
1,97
1,98
1,99
2,11
2,23
2,27
2,32
2,41
2,51
2,63
2,68
2,77
2,84
3,33
3,42
3,43
3,53
3,55
3,59
3,62
3,63
3,69
4,24
4,26
4,33
4,43
4,55
4,57
4,59
4,62
4,69
5,7
5,8
5,21
5,28
5,34
5,45
5,70
5,77
5,90
5,92
5,93
6,16
6,23
6,32
6,46
6,51
6,57
6,63
6,68
6,80
6,91
7,38
7,45
7,70
7,77
7,78
7,82
7,84
7,90
7,91
7,93
8,7
8,28
8,37
8,78
8,84
8,88
8,90
8,91
8,92
8,93
9,11
9,47
9,52
9,79
9,80
9,89
9,94
9,95
9,96
9,99
10,11
10,20
10,54
10,61
10,67
10,72
10,80
10,94
10,95
10,98
10,99
11,36
11,47
11,52
11,72
11,75
11,79
11,94
11,95
11,98
11,99
12,14
12,44
12,48
12,56
12,65
12,81
12,85
12,86
12,87
13,29
13,42
13,49
13,58
13,64
13,66
13,73
13,79
13,91
13,96
14,12
14,48
14,50
14,56
14,65
14,71
14,81
14,83
14,85
14,87
15,12
15,26
15,33
15,53
15,59
15,62
15,69
15,75
15,82
15,94
16,8
16,29
16,39
16,46
16,47
16,52
16,68
16,70
16,87
16,98
17,48
17,56
17,65
17,71
17,81
17,83
17,85
17,86
17,87
18,22
18,25
18,42
18,49
18,51
18,58
18,59
18,64
18,66
18,83
19,13
19,22
19,25
19,42
19,49
19,64
19,66
19,67
19,89
19,93
20,47
20,52
20,72
20,75
20,76
20,80
20,89
20,96
20,97
20,99
21,34
21,74
21,77
21,78
21,82
21,84
21,88
21,90
21,91
21,92
21,93
22,13
22,18
22,25
22,29
22,42
22,58
22,64
22,66
22,78
22,86
23,6
23,24
23,27
23,32
23,46
23,51
23,61
23,63
23,66
23,68
24,6
24,16
24,23
24,27
24,39
24,51
24,63
24,64
24,68
24,96
25,3
25,13
25,15
25,18
25,19
25,42
25,49
25,58
25,88
25,97
26,3
26,22
26,33
26,43
26,53
26,55
26,57
26,62
26,69
26,87
27,2
27,17
27,24
27,39
27,60
27,63
27,68
27,78
27,90
27,99
28,7
28,37
28,38
28,74
28,78
28,82
28,84
28,88
28,90
28,91
29,0
29,10
29,13
29,18
29,19
29,25
29,58
29,62
29,64
29,66
30,14
30,17
30,44
30,48
30,65
30,71
30,81
30,83
30,85
30,86
31,9
31,40
31,47
31,52
31,73
31,79
31,89
31,94
31,96
31,99
32,16
32,24
32,39
32,46
32,51
32,53
32,54
32,63
32,68
32,74
33,3
33,9
33,43
33,50
33,53
33,55
33,57
33,59
33,69
33,94
34,21
34,28
34,38
34,41
34,70
34,84
34,88
34,90
34,91
34,93
35,1
35,31
35,36
35,61
35,76
35,80
35,89
35,96
35,97
35,98
36,0
36,31
36,60
36,75
36,76
36,94
36,95
36,96
36,97
36,98
36,99
37,41
37,70
37,77
37,78
37,82
37,88
37,90
37,91
37,92
37,93
38,7
38,28
38,34
38,70
38,74
38,77
38,84
38,88
38,91
38,92
38,93
39,2
39,16
39,23
39,32
39,37
39,45
39,46
39,51
39,63
39,68
40,0
40,36
40,47
40,60
40,67
40,75
40,79
40,89
40,95
40,96
41,5
41,21
41,37
41,38
41,45
41,84
41,88
41,90
41,92
41,93
42,19
42,25
42,29
42,31
42,35
42,36
42,49
42,58
42,64
42,66
43,1
43,4
43,26
43,53
43,55
43,57
43,59
43,62
43,69
43,81
44,14
44,50
44,65
44,71
44,81
44,83
44,85
44,86
44,87
45,8
45,34
45,41
45,70
45,74
45,82
45,88
45,90
45,91
45,92
46,6
46,23
46,24
46,27
46,32
46,39
46,51
46,63
46,68
47,1
47,10
47,35
47,52
47,60
47,79
47,94
47,96
47,97
47,98
48,14
48,30
48,50
48,56
48,71
48,81
48,83
48,85
48,86
48,87
49,13
49,18
49,19
49,22
49,29
49,42
49,58
49,64
49,66
50,14
50,56
50,65
50,71
50,81
50,83
50,85
50,86
50,87
51,2
51,18
51,23
51,24
51,27
51,39
51,46
51,63
51,68
51,76
52,10
52,40
52,54
52,61
52,76
52,79
52,89
52,94
52,97
52,98
52,99
53,4
53,26
53,33
53,46
53,55
53,57
53,59
53,62
53,69
53,95
54,20
54,35
54,61
54,72
54,73
54,79
54,80
54,89
54,98
54,99
55,3
55,4
55,15
55,27
55,30
55,33
55,57
55,59
55,69
55,98
56,12
56,30
56,44
56,71
56,81
56,83
56,85
56,86
56,87
57,3
57,4
57,15
57,43
57,53
57,55
57,59
57,62
57,69
58,19
58,22
58,25
58,29
58,49
58,64
58,66
58,69
58,72
58,92
59,4
59,15
59,26
59,43
59,53
59,57
59,58
59,62
59,69
59,89
60,52
60,54
60,67
60,72
60,73
60,76
60,80
60,89
60,94
60,98
61,1
61,9
61,10
61,35
61,36
61,60
61,67
61,80
61,95
61,96
62,4
62,15
62,26
62,33
62,39
62,43
62,55
62,59
62,90
62,95
63,2
63,6
63,16
63,23
63,32
63,39
63,40
63,55
63,65
63,80
64,6
64,13
64,42
64,58
64,66
64,68
64,71
64,85
64,86
64,97
65,12
65,17
65,30
65,48
65,81
65,83
65,85
65,86
65,87
66,18
66,19
66,22
66,25
66,29
66,49
66,58
66,64
66,75
66,99
67,11
67,35
67,40
67,75
67,76
67,80
67,94
67,95
67,96
67,99
68,2
68,6
68,16
68,24
68,27
68,32
68,46
68,49
68,51
68,92
69,2
69,3
69,5
69,15
69,43
69,44
69,53
69,57
69,62
69,83
70,7
70,8
70,38
70,45
70,74
70,78
70,84
70,90
70,92
70,93
71,44
71,48
71,50
71,56
71,65
71,83
71,85
71,86
71,87
72,9
72,35
72,36
72,40
72,47
72,61
72,67
72,73
72,95
72,96
72,98
73,1
73,31
73,40
73,54
73,60
73,72
73,76
73,89
73,94
73,96
73,98
74,5
74,7
74,38
74,41
74,45
74,82
74,84
74,91
74,92
74,93
75,9
75,20
75,60
75,73
75,76
75,79
75,94
75,95
75,97
75,98
76,10
76,36
76,67
76,72
76,75
76,80
76,95
76,96
76,97
76,98
76,99
77,8
77,41
77,45
77,74
77,78
77,82
77,88
77,90
77,91
77,92
77,93
78,21
78,70
78,74
78,77
78,82
78,84
78,90
78,91
78,92
78,93
79,1
79,40
79,73
79,75
79,76
79,89
79,95
79,96
79,97
79,98
79,99
80,9
80,10
80,20
80,60
80,61
80,67
80,72
80,89
80,96
80,97
80,98
81,14
81,17
81,44
81,56
81,65
81,71
81,85
81,86
81,87
82,28
82,37
82,41
82,78
82,84
82,88
82,91
82,92
82,93
83,12
83,30
83,50
83,65
83,81
83,85
83,86
83,87
84,21
84,34
84,37
84,74
84,77
84,88
84,91
84,92
84,93
85,17
85,30
85,50
85,56
85,81
85,83
85,86
85,87
86,12
86,17
86,44
86,48
86,56
86,71
86,83
86,87
87,30
87,44
87,48
87,50
87,71
87,81
87,83
87,85
87,86
88,34
88,38
88,41
88,70
88,74
88,82
88,84
88,90
88,92
88,93
89,31
89,35
89,60
89,67
89,73
89,95
89,96
89,97
89,99
90,28
90,34
90,70
90,77
90,82
90,88
90,91
90,92
90,93
91,5
91,21
91,37
91,77
91,78
91,82
91,88
91,90
91,92
91,93
92,5
92,28
92,34
92,38
92,45
92,74
92,77
92,78
92,90
93,5
93,8
93,37
93,70
93,77
93,82
93,84
93,88
93,91
94,0
94,36
94,61
94,75
94,79
94,89
94,95
94,97
94,99
95,31
95,40
95,54
95,75
95,79
95,80
95,97
95,98
95,99
96,20
96,52
96,54
96,79
96,89
96,94
96,95
96,97
96,98
97,0
97,11
97,47
97,54
97,73
97,76
97,94
97,95
97,99
98,11
98,35
98,52
98,54
98,73
98,94
98,95
98,97
98,99
99,0
99,61
99,67
99,72
99,94
99,95
99,96
99,97
99,98
