0,646
0,823
0,831
0,915
0,917
0,998
1,228
1,408
1,835
1,911
1,968
1,971
2,691
2,724
2,767
2,792
2,801
2,802
3,25
3,714
3,723
3,771
3,774
3,947
4,459
4,700
4,719
4,752
4,956
4,981
5,539
5,584
5,736
5,744
5,905
5,908
6,492
6,647
6,824
6,840
6,877
6,994
7,55
7,270
7,439
7,645
7,732
7,892
8,187
8,718
8,914
8,982
8,986
8,996
9,501
9,664
9,738
9,777
9,913
9,964
10,49
10,168
10,383
10,740
10,755
10,869
11,584
11,744
11,753
11,847
11,905
11,908
12,328
12,363
12,836
12,917
12,945
12,975
13,400
13,799
13,901
13,929
13,942
13,959
14,510
14,900
14,933
14,937
14,987
14,989
15,463
15,742
15,776
15,912
15,928
15,946
16,224
16,310
16,659
16,867
16,941
16,990
17,36
17,506
17,533
17,534
17,682
17,806
18,279
18,484
18,722
18,846
18,866
18,873
19,117
19,206
19,696
19,743
19,829
19,837
20,348
20,483
20,642
20,731
20,778
20,888
21,325
21,568
21,648
21,901
21,959
21,974
22,178
22,290
22,416
22,490
22,538
22,633
23,469
23,556
23,559
23,585
23,670
23,809
24,272
24,519
24,531
24,603
24,715
24,950
25,364
25,615
25,685
25,716
25,759
26,287
26,380
26,453
26,493
26,555
26,695
27,130
27,161
27,581
27,644
27,730
27,988
28,758
28,839
28,898
28,939
28,948
28,957
29,391
29,531
29,893
29,950
29,966
29,991
30,344
30,730
30,798
30,800
30,956
30,981
31,567
31,634
31,706
31,834
31,931
31,961
32,114
32,580
32,780
32,843
32,887
32,984
33,702
33,836
33,915
33,945
33,975
33,998
34,786
34,800
34,883
34,907
34,935
34,953
35,252
35,282
35,578
35,903
35,922
35,972
36,124
36,222
36,615
36,685
36,759
37,126
37,337
37,355
37,473
37,731
37,778
38,192
38,667
38,704
38,792
38,801
38,802
39,291
39,428
39,466
39,713
39,746
39,810
40,78
40,474
40,596
40,835
40,911
40,940
41,189
41,553
41,569
41,739
41,745
41,793
42,300
42,848
42,851
42,865
42,902
42,986
43,98
43,169
43,807
43,881
43,974
43,999
44,168
44,390
44,444
44,482
44,711
44,869
45,126
45,438
45,483
45,535
45,564
45,911
46,500
46,584
46,591
46,753
46,905
46,908
47,273
47,631
47,940
47,943
47,979
47,983
48,119
48,398
48,582
48,712
48,717
48,993
49,574
49,711
49,725
49,740
49,869
50,130
50,243
50,259
50,501
50,700
50,752
51,358
51,812
51,921
51,939
51,957
51,960
52,228
52,271
52,360
52,512
52,923
52,986
53,111
53,388
53,416
53,633
53,635
53,726
54,125
54,463
54,742
54,818
54,912
54,946
55,211
55,249
55,270
55,541
55,645
56,622
56,812
56,939
56,948
56,957
56,960
57,458
57,488
57,515
57,605
57,699
57,703
58,448
58,510
58,598
58,657
58,678
58,694
59,112
59,177
59,319
59,723
59,771
59,947
60,149
60,214
60,911
60,940
60,968
60,971
61,841
61,909
61,934
61,943
61,979
61,983
62,312
62,350
62,769
62,795
62,863
62,876
63,107
63,676
63,710
63,727
63,728
63,805
64,385
64,460
64,836
64,889
64,980
64,981
65,283
65,765
65,769
65,795
65,863
65,876
66,433
66,510
66,542
66,657
66,678
66,694
67,381
67,592
67,881
67,903
67,932
67,999
68,452
68,622
68,812
68,921
68,939
68,948
69,223
69,372
69,404
69,714
69,817
69,868
70,120
70,165
70,257
70,623
70,693
70,831
71,88
71,159
71,580
71,746
71,765
71,810
72,437
72,757
72,891
72,906
72,963
72,985
73,172
73,677
73,760
73,850
73,910
73,967
74,315
74,667
74,822
74,845
74,922
74,972
75,513
75,588
75,687
75,870
75,892
75,895
76,184
76,204
76,578
76,667
76,845
76,972
77,733
77,736
77,844
77,916
77,941
77,965
78,522
78,587
78,666
78,748
78,803
79,235
79,317
79,888
79,911
79,968
79,971
80,639
80,777
80,790
80,885
80,913
80,964
81,469
81,559
81,670
81,766
81,809
81,901
82,229
82,698
82,755
82,794
82,816
82,821
83,275
83,309
83,334
83,847
83,905
83,908
84,133
84,661
84,696
84,743
84,829
84,837
85,554
85,787
85,864
85,897
85,926
85,936
86,632
86,726
86,741
86,745
86,746
86,793
87,260
87,549
87,788
87,898
87,921
87,957
88,289
88,562
88,713
88,746
88,810
89,359
89,563
89,630
89,811
89,860
89,993
90,411
90,425
90,767
90,849
90,914
90,996
91,465
91,545
91,807
91,881
91,903
91,999
92,219
92,460
92,481
92,528
92,666
92,748
93,747
93,841
93,904
93,934
93,943
93,983
94,393
94,518
94,798
94,871
94,966
94,991
95,638
95,681
95,925
95,952
95,958
95,970
96,242
96,341
96,376
96,527
96,714
96,774
97,428
97,621
97,729
97,854
97,931
97,961
98,805
98,807
98,903
98,932
98,999
99,720
99,797
99,826
99,872
99,912
99,928
100,480
100,756
100,826
100,912
100,928
100,996
101,262
101,624
101,848
101,851
101,865
101,902
102,505
102,524
102,768
102,814
102,846
102,873
103,150
103,221
103,321
103,583
103,713
103,796
104,361
104,505
104,612
104,839
104,920
104,949
105,431
105,443
105,451
105,627
105,712
105,717
106,578
106,683
106,790
106,852
106,885
106,964
107,536
107,727
107,728
107,805
107,846
108,264
108,287
108,394
108,453
108,462
108,695
109,281
109,408
109,671
109,835
109,888
109,968
110,655
110,656
110,761
110,862
110,878
110,884
111,290
111,416
111,532
111,538
111,635
112,557
112,723
112,735
112,771
112,774
113,259
113,357
113,396
113,501
113,981
113,988
114,286
114,488
114,781
114,843
114,949
115,395
115,491
115,761
115,812
115,862
115,878
116,247
116,414
116,834
116,854
116,931
116,961
117,502
117,696
117,743
117,829
117,837
118,526
118,734
118,799
118,901
118,959
118,974
119,582
119,627
119,712
119,717
119,954
120,197
120,278
120,288
120,594
120,693
121,519
121,768
121,814
121,846
121,866
121,873
122,226
122,485
122,698
122,794
122,821
122,857
123,145
123,238
123,533
123,534
123,663
123,806
124,273
124,615
124,685
124,716
124,759
125,415
125,627
125,756
125,818
125,946
126,318
126,348
126,642
126,731
127,266
127,413
127,784
127,859
127,954
127,994
128,223
128,268
128,495
128,817
128,855
128,868
129,135
129,465
129,545
129,686
129,932
129,999
130,700
130,719
130,800
130,956
131,176
131,408
131,585
131,670
131,766
131,809
132,372
132,404
132,817
132,855
132,868
132,925
133,502
133,573
133,743
133,829
133,837
134,763
134,900
134,919
134,969
134,987
134,992
135,722
135,768
135,814
135,866
135,873
136,352
136,701
136,790
136,885
