0,57
0,69
0,74
1,58
1,79
1,96
2,47
2,75
2,94
3,10
3,14
3,53
4,53
4,80
4,88
5,51
5,60
5,78
6,31
6,53
6,65
7,63
7,90
7,98
8,13
8,16
8,84
9,26
9,76
9,88
10,47
10,96
11,55
11,62
11,80
12,25
12,33
12,70
13,32
13,98
14,70
14,85
15,76
15,79
15,91
16,60
16,90
17,34
17,97
17,98
18,36
18,43
18,72
19,35
19,59
19,65
20,30
20,88
20,92
21,27
21,30
21,95
22,94
22,96
22,99
23,29
23,62
23,87
24,71
24,96
24,97
25,41
25,87
26,43
26,84
27,39
27,82
28,43
28,82
28,90
29,67
29,84
30,50
31,42
31,90
32,94
32,96
33,37
33,87
34,80
34,86
34,91
35,65
35,84
35,99
36,39
36,41
36,72
37,90
37,92
37,93
38,50
38,64
38,89
38,91
39,49
39,87
40,56
40,79
40,87
40,93
41,44
41,71
42,59
42,62
42,94
43,95
44,66
44,81
44,92
45,58
45,62
45,71
45,78
46,74
46,85
46,88
46,95
47,76
47,94
48,49
48,54
48,69
48,87
49,63
49,65
50,87
50,89
51,61
51,89
51,99
52,79
52,86
52,91
52,99
53,68
54,81
54,84
54,95
55,77
55,83
55,90
56,59
56,74
56,97
57,64
57,70
57,88
58,62
58,66
58,67
59,92
59,93
60,66
60,86
60,93
61,68
61,85
61,92
61,94
63,68
63,90
63,96
64,83
64,89
64,93
65,81
66,98
66,99
67,80
67,86
67,94
68,90
68,95
69,73
69,98
69,99
70,83
70,88
71,80
71,91
72,77
72,85
72,97
73,91
73,95
73,96
73,98
74,91
74,95
75,76
75,79
75,83
75,93
75,96
76,89
76,93
77,78
77,81
77,88
77,97
78,95
78,98
78,99
79,97
80,85
81,82
81,83
82,84
82,97
82,98
83,86
83,90
84,99
85,92
85,97
86,92
86,99
89,92
89,95
89,98
91,93
91,99
92,97
93,97
94,96
94,98
