0,85
0,280
0,414
0,592
0,616
0,761
0,795
0,834
0,887
1,367
1,392
1,462
1,727
1,775
1,789
1,828
1,899
1,966
1,969
2,199
2,452
2,654
2,674
2,705
2,741
2,776
2,820
2,910
2,958
3,21
3,161
3,258
3,642
3,708
3,755
3,786
3,937
3,955
4,332
4,358
4,417
4,585
4,626
4,814
4,900
4,905
4,924
5,72
5,132
5,318
5,451
5,493
5,514
5,528
5,590
5,602
5,822
6,472
6,483
6,656
6,684
6,701
6,731
6,735
6,739
6,809
7,228
7,415
7,450
7,527
7,538
7,569
7,691
7,953
7,969
7,971
8,217
8,248
8,598
8,710
8,719
8,723
8,729
8,740
8,752
8,781
9,137
9,353
9,378
9,432
9,515
9,558
9,594
9,715
9,788
9,816
10,34
10,246
10,351
10,413
10,440
10,500
10,564
10,713
10,821
10,870
11,77
11,428
11,737
11,743
11,812
11,906
11,920
11,981
11,986
12,24
12,56
12,258
12,600
12,712
12,786
12,937
12,948
12,955
13,135
13,531
13,535
13,537
13,547
13,651
13,819
13,832
13,957
13,960
14,138
14,233
14,269
14,666
14,672
14,753
14,799
14,800
14,974
15,188
15,195
15,298
15,505
15,605
15,697
15,793
15,917
15,982
15,996
16,67
16,99
16,134
16,295
16,347
16,391
16,468
16,654
16,835
16,887
17,139
17,235
17,310
17,426
17,448
17,691
17,953
17,969
17,971
18,28
18,241
18,292
18,544
18,576
18,726
18,829
18,852
18,990
19,49
19,76
19,668
19,830
19,841
19,879
19,912
19,954
19,970
20,86
20,92
20,107
20,152
20,333
20,340
20,482
20,510
20,681
20,699
21,24
21,312
21,600
21,708
21,755
21,786
21,937
21,948
21,955
22,283
22,387
22,495
22,524
22,567
22,819
22,868
22,957
22,999
23,71
23,106
23,344
23,473
23,519
23,530
23,574
23,652
23,902
23,996
24,12
24,43
24,174
24,312
24,600
24,712
24,755
24,881
24,948
25,71
25,657
25,687
25,760
25,805
25,878
25,909
25,916
25,935
25,993
26,0
26,33
26,96
26,280
26,616
26,759
26,795
26,834
26,887
27,14
27,42
27,272
27,306
27,661
27,672
27,753
27,799
27,818
27,950
28,111
28,304
28,544
28,609
28,671
28,726
28,829
28,852
28,891
29,73
29,104
29,349
29,618
29,721
29,746
29,802
29,826
29,855
30,47
30,458
30,604
30,670
30,703
30,749
30,816
30,843
30,888
31,81
31,165
31,245
31,279
31,406
31,556
31,561
31,680
31,828
31,863
32,229
32,259
32,505
32,521
32,697
32,874
32,929
32,947
32,982
32,996
32,998
33,26
33,225
33,381
33,414
33,592
33,616
33,759
33,761
33,795
33,887
34,52
34,266
34,424
34,502
34,533
34,587
34,628
34,722
34,871
34,886
35,97
35,100
35,214
35,226
35,575
35,596
35,608
35,744
35,817
35,847
35,975
35,991
36,113
36,369
36,379
36,714
36,782
36,815
36,858
36,934
36,972
36,989
